   1.0000000e+00   1.5000000e+01   3.0000000e+01   0.0000000e+00
   2.0000000e+00  -5.0000000e+00   3.0000000e+01   0.0000000e+00
   3.0000000e+00   5.0000000e+00   2.0000000e+01   0.0000000e+00
   4.0000000e+00   5.0000000e+00  -1.0000000e+01   0.0000000e+00
   5.0000000e+00  -2.5000000e+01  -1.0000000e+01   0.0000000e+00
   6.0000000e+00  -2.6913418e+01  -9.6193981e+00   0.0000000e+00
   7.0000000e+00  -2.8535534e+01  -8.5355339e+00   0.0000000e+00
   8.0000000e+00  -2.9619398e+01  -6.9134173e+00   0.0000000e+00
   9.0000000e+00  -3.0000000e+01  -5.0000000e+00   0.0000000e+00
   1.0000000e+01  -2.9619398e+01  -3.0865829e+00   0.0000000e+00
   1.1000000e+01  -2.8535534e+01  -1.4644661e+00   0.0000000e+00
   1.2000000e+01  -2.6913418e+01  -3.8060233e-01   0.0000000e+00
   1.3000000e+01  -2.5000000e+01   0.0000000e+00   0.0000000e+00
   1.4000000e+01  -5.0000000e+00   0.0000000e+00   0.0000000e+00
   1.5000000e+01   1.3000000e+01   3.0000000e+01   0.0000000e+00
   1.6000000e+01   1.1000000e+01   3.0000000e+01   0.0000000e+00
   1.7000000e+01   9.0000000e+00   3.0000000e+01   0.0000000e+00
   1.8000000e+01   7.0000000e+00   3.0000000e+01   0.0000000e+00
   1.9000000e+01   5.0000000e+00   3.0000000e+01   0.0000000e+00
   2.0000000e+01   3.0000000e+00   3.0000000e+01   0.0000000e+00
   2.1000000e+01   1.0000000e+00   3.0000000e+01   0.0000000e+00
   2.2000000e+01  -1.0000000e+00   3.0000000e+01   0.0000000e+00
   2.3000000e+01  -3.0000000e+00   3.0000000e+01   0.0000000e+00
   2.4000000e+01   6.4285712e+00   2.1428572e+01   0.0000000e+00
   2.5000000e+01   7.8571429e+00   2.2857143e+01   0.0000000e+00
   2.6000000e+01   9.2857142e+00   2.4285715e+01   0.0000000e+00
   2.7000000e+01   1.0714286e+01   2.5714285e+01   0.0000000e+00
   2.8000000e+01   1.2142858e+01   2.7142857e+01   0.0000000e+00
   2.9000000e+01   1.3571428e+01   2.8571428e+01   0.0000000e+00
   3.0000000e+01   5.0000000e+00   1.8000000e+01   0.0000000e+00
   3.1000000e+01   5.0000000e+00   1.6000000e+01   0.0000000e+00
   3.2000000e+01   5.0000000e+00   1.4000000e+01   0.0000000e+00
   3.3000000e+01   5.0000000e+00   1.2000000e+01   0.0000000e+00
   3.4000000e+01   5.0000000e+00   1.0000000e+01   0.0000000e+00
   3.5000000e+01   5.0000000e+00   8.0000000e+00   0.0000000e+00
   3.6000000e+01   5.0000000e+00   6.0000000e+00   0.0000000e+00
   3.7000000e+01   5.0000000e+00   4.0000000e+00   0.0000000e+00
   3.8000000e+01   5.0000000e+00   2.0000000e+00   0.0000000e+00
   3.9000000e+01   5.0000000e+00   0.0000000e+00   0.0000000e+00
   4.0000000e+01   5.0000000e+00  -2.0000000e+00   0.0000000e+00
   4.1000000e+01   5.0000000e+00  -4.0000000e+00   0.0000000e+00
   4.2000000e+01   5.0000000e+00  -6.0000000e+00   0.0000000e+00
   4.3000000e+01   5.0000000e+00  -8.0000000e+00   0.0000000e+00
   4.4000000e+01   3.0000000e+00  -1.0000000e+01   0.0000000e+00
   4.5000000e+01   1.0000000e+00  -1.0000000e+01   0.0000000e+00
   4.6000000e+01  -1.0000000e+00  -1.0000000e+01   0.0000000e+00
   4.7000000e+01  -3.0000000e+00  -1.0000000e+01   0.0000000e+00
   4.8000000e+01  -5.0000000e+00  -1.0000000e+01   0.0000000e+00
   4.9000000e+01  -7.0000000e+00  -1.0000000e+01   0.0000000e+00
   5.0000000e+01  -9.0000000e+00  -1.0000000e+01   0.0000000e+00
   5.1000000e+01  -1.1000000e+01  -1.0000000e+01   0.0000000e+00
   5.2000000e+01  -1.3000000e+01  -1.0000000e+01   0.0000000e+00
   5.3000000e+01  -1.5000000e+01  -1.0000000e+01   0.0000000e+00
   5.4000000e+01  -1.7000000e+01  -1.0000000e+01   0.0000000e+00
   5.5000000e+01  -1.9000000e+01  -1.0000000e+01   0.0000000e+00
   5.6000000e+01  -2.1000000e+01  -1.0000000e+01   0.0000000e+00
   5.7000000e+01  -2.3000000e+01  -1.0000000e+01   0.0000000e+00
   5.8000000e+01  -7.0000000e+00   0.0000000e+00   0.0000000e+00
   5.9000000e+01  -9.0000000e+00   0.0000000e+00   0.0000000e+00
   6.0000000e+01  -1.1000000e+01   0.0000000e+00   0.0000000e+00
   6.1000000e+01  -1.3000000e+01   0.0000000e+00   0.0000000e+00
   6.2000000e+01  -1.5000000e+01   0.0000000e+00   0.0000000e+00
   6.3000000e+01  -1.7000000e+01   0.0000000e+00   0.0000000e+00
   6.4000000e+01  -1.9000000e+01   0.0000000e+00   0.0000000e+00
   6.5000000e+01  -2.1000000e+01   0.0000000e+00   0.0000000e+00
   6.6000000e+01  -2.3000000e+01   0.0000000e+00   0.0000000e+00
   6.7000000e+01  -5.0000000e+00   2.8000000e+01   0.0000000e+00
   6.8000000e+01  -5.0000000e+00   2.6000000e+01   0.0000000e+00
   6.9000000e+01  -5.0000000e+00   2.4000000e+01   0.0000000e+00
   7.0000000e+01  -5.0000000e+00   2.2000000e+01   0.0000000e+00
   7.1000000e+01  -5.0000000e+00   2.0000000e+01   0.0000000e+00
   7.2000000e+01  -5.0000000e+00   1.8000000e+01   0.0000000e+00
   7.3000000e+01  -5.0000000e+00   1.6000000e+01   0.0000000e+00
   7.4000000e+01  -5.0000000e+00   1.4000000e+01   0.0000000e+00
   7.5000000e+01  -5.0000000e+00   1.2000000e+01   0.0000000e+00
   7.6000000e+01  -5.0000000e+00   1.0000000e+01   0.0000000e+00
   7.7000000e+01  -5.0000000e+00   8.0000000e+00   0.0000000e+00
   7.8000000e+01  -5.0000000e+00   6.0000000e+00   0.0000000e+00
   7.9000000e+01  -5.0000000e+00   4.0000000e+00   0.0000000e+00
   8.0000000e+01  -5.0000000e+00   2.0000000e+00   0.0000000e+00
   8.1000000e+01  -2.5987125e+01  -7.9128289e+00   0.0000000e+00
   8.2000000e+01  -2.7208927e+01  -7.2251763e+00   0.0000000e+00
   8.3000000e+01  -2.6647455e+01  -5.3933568e+00   0.0000000e+00
   8.4000000e+01  -2.6987471e+01  -4.1944709e+00   0.0000000e+00
   8.5000000e+01   3.5663178e+00   1.8185808e+01   0.0000000e+00
   8.6000000e+01   3.4553845e+00   1.6096998e+01   0.0000000e+00
   8.7000000e+01  -8.9960642e+00  -8.3285427e+00   0.0000000e+00
   8.8000000e+01   1.1532579e+01   2.7609119e+01   0.0000000e+00
   8.9000000e+01   8.6934633e+00   2.8621056e+01   0.0000000e+00
   9.0000000e+01   6.7973547e+00   2.8306820e+01   0.0000000e+00
   9.1000000e+01   4.8178930e+00   2.8121855e+01   0.0000000e+00
   9.2000000e+01   2.8158145e+00   2.8015224e+01   0.0000000e+00
   9.3000000e+01   8.3338654e-01   2.8057163e+01   0.0000000e+00
   9.4000000e+01   3.3976505e+00   1.4079073e+01   0.0000000e+00
   9.5000000e+01   3.3607211e+00   1.2080590e+01   0.0000000e+00
   9.6000000e+01   3.3341808e+00   1.0084932e+01   0.0000000e+00
   9.7000000e+01   3.3136008e+00   8.0883846e+00   0.0000000e+00
   9.8000000e+01   3.2950380e+00   6.0896149e+00   0.0000000e+00
   9.9000000e+01   3.2751102e+00   4.0879898e+00   0.0000000e+00
   1.0000000e+02   3.2455506e+00   2.0899942e+00   0.0000000e+00
   1.0100000e+02  -3.3991671e+00   1.9183505e-01   0.0000000e+00
   1.0200000e+02   3.1951590e+00   7.9941451e-02   0.0000000e+00
   1.0300000e+02   3.0885816e+00  -1.9574049e+00   0.0000000e+00
   1.0400000e+02   2.9411511e+00  -4.0078960e+00   0.0000000e+00
   1.0500000e+02   2.9573515e+00  -6.0238276e+00   0.0000000e+00
   1.0600000e+02   2.9915676e+00  -8.0227242e+00   0.0000000e+00
   1.0700000e+02  -3.0354862e+00  -8.2523994e+00   0.0000000e+00
   1.0800000e+02  -5.0310736e+00  -8.3024073e+00   0.0000000e+00
   1.0900000e+02  -7.0140052e+00  -8.3237009e+00   0.0000000e+00
   1.1000000e+02  -1.0984654e+01  -8.3325520e+00   0.0000000e+00
   1.1100000e+02  -1.2976345e+01  -8.3438091e+00   0.0000000e+00
   1.1200000e+02  -1.4962861e+01  -8.3587217e+00   0.0000000e+00
   1.1300000e+02  -1.6938692e+01  -8.3744593e+00   0.0000000e+00
   1.1400000e+02  -1.8899570e+01  -8.3847771e+00   0.0000000e+00
   1.1500000e+02  -2.0836880e+01  -8.3837452e+00   0.0000000e+00
   1.1600000e+02  -2.2705074e+01  -8.3519459e+00   0.0000000e+00
   1.1700000e+02  -2.4452931e+01  -1.8129169e+00   0.0000000e+00
   1.1800000e+02  -2.4461184e+01  -8.2536488e+00   0.0000000e+00
   1.1900000e+02  -7.0347757e+00  -1.6194628e+00   0.0000000e+00
   1.2000000e+02  -9.0013180e+00  -1.6333709e+00   0.0000000e+00
   1.2100000e+02  -1.0989121e+01  -1.6457370e+00   0.0000000e+00
   1.2200000e+02  -1.2980649e+01  -1.6527605e+00   0.0000000e+00
   1.2300000e+02  -1.4966566e+01  -1.6511809e+00   0.0000000e+00
   1.2400000e+02  -1.6936211e+01  -1.6414477e+00   0.0000000e+00
   1.2500000e+02  -1.8882347e+01  -1.6257346e+00   0.0000000e+00
   1.2600000e+02  -2.0796869e+01  -1.6168700e+00   0.0000000e+00
   1.2700000e+02  -2.2666161e+01  -1.6548131e+00   0.0000000e+00
   1.2800000e+02  -3.1496174e+00   2.6105099e+01   0.0000000e+00
   1.2900000e+02  -3.2133286e+00   2.4156914e+01   0.0000000e+00
   1.3000000e+02  -3.2310166e+00   2.2170906e+01   0.0000000e+00
   1.3100000e+02  -3.1998889e+00   2.0167229e+01   0.0000000e+00
   1.3200000e+02  -3.1948087e+00   1.8152216e+01   0.0000000e+00
   1.3300000e+02  -3.2240050e+00   1.6137739e+01   0.0000000e+00
   1.3400000e+02  -3.2618339e+00   1.4124185e+01   0.0000000e+00
   1.3500000e+02  -3.2954540e+00   1.2114297e+01   0.0000000e+00
   1.3600000e+02  -3.3214593e+00   1.0106662e+01   0.0000000e+00
   1.3700000e+02  -3.3426123e+00   8.1018991e+00   0.0000000e+00
   1.3800000e+02  -3.3607576e+00   6.1001010e+00   0.0000000e+00
   1.3900000e+02  -3.3798921e+00   4.1078620e+00   0.0000000e+00
   1.4000000e+02  -3.3965848e+00   2.1250646e+00   0.0000000e+00
   1.4100000e+02   9.8743115e+00   2.6911398e+01   0.0000000e+00
   1.4200000e+02   5.5594368e+00   2.2466620e+01   0.0000000e+00
   1.4300000e+02   8.2769213e+00   2.5284155e+01   0.0000000e+00
   1.4400000e+02   1.2149777e+01   2.8751694e+01   0.0000000e+00
   1.4500000e+02   7.0051079e+00   2.3801342e+01   0.0000000e+00
   1.4600000e+02  -2.5571194e+01  -3.7189310e+00   0.0000000e+00
   1.4700000e+02  -2.5382999e+01  -6.4641538e+00   0.0000000e+00
   1.4800000e+02  -3.4157925e+00  -1.5376290e+00   0.0000000e+00
   1.4900000e+02  -3.0810685e+00   2.8061266e+01   0.0000000e+00
   1.5000000e+02  -8.9985924e+00  -6.6521444e+00   0.0000000e+00
   1.5100000e+02  -1.2935101e+00   2.6169357e+01   0.0000000e+00
   1.5200000e+02   6.8696737e+00   2.6377068e+01   0.0000000e+00
   1.5300000e+02   1.5403117e+00   2.1724672e+00   0.0000000e+00
   1.5400000e+02   1.3170319e+00  -1.7668872e+00   0.0000000e+00
   1.5500000e+02  -5.0822864e+00  -6.6211543e+00   0.0000000e+00
   1.5600000e+02  -9.0024900e+00  -3.2973921e+00   0.0000000e+00
   1.5700000e+02  -1.0982448e+01  -3.3099487e+00   0.0000000e+00
   1.5800000e+02  -1.2968871e+01  -3.3206832e+00   0.0000000e+00
   1.5900000e+02  -1.4945334e+01  -3.3258603e+00   0.0000000e+00
   1.6000000e+02  -1.6895464e+01  -3.3198943e+00   0.0000000e+00
   1.6100000e+02  -1.8805183e+01  -3.3014741e+00   0.0000000e+00
   1.6200000e+02  -2.2410479e+01  -3.3164249e+00   0.0000000e+00
   1.6300000e+02  -1.4701729e+00   2.4287481e+01   0.0000000e+00
   1.6400000e+02   4.7512441e+00   2.6195267e+01   0.0000000e+00
   1.6500000e+02  -1.4116187e+00   2.0355802e+01   0.0000000e+00
   1.6600000e+02  -1.4115239e+00   1.8283142e+01   0.0000000e+00
   1.6700000e+02  -1.4798468e+00   1.6219372e+01   0.0000000e+00
   1.6800000e+02  -1.5526910e+00   1.4184986e+01   0.0000000e+00
   1.6900000e+02  -1.6118379e+00   1.2170004e+01   0.0000000e+00
   1.7000000e+02  -1.6564400e+00   1.0161825e+01   0.0000000e+00
   1.7100000e+02  -1.6904599e+00   8.1565409e+00   0.0000000e+00
   1.7200000e+02  -1.7481842e+00   4.1710372e+00   0.0000000e+00
   1.7300000e+02   2.6359551e+00   2.5847647e+01   0.0000000e+00
   1.7400000e+02   5.8534133e-01   2.6148003e+01   0.0000000e+00
   1.7500000e+02   1.4844374e+00   1.9981295e-01   0.0000000e+00
   1.7600000e+02   7.2267622e-01  -3.9308722e+00   0.0000000e+00
   1.7700000e+02  -1.0208313e+00  -8.1647930e+00   0.0000000e+00
   1.7800000e+02  -7.0349030e+00  -6.6470046e+00   0.0000000e+00
   1.7900000e+02  -1.0978937e+01  -6.6607924e+00   0.0000000e+00
   1.8000000e+02  -1.2964468e+01  -6.6754045e+00   0.0000000e+00
   1.8100000e+02  -1.4941993e+01  -6.6940570e+00   0.0000000e+00
   1.8200000e+02  -1.6899605e+01  -6.7098723e+00   0.0000000e+00
   1.8300000e+02  -1.8824562e+01  -6.7146745e+00   0.0000000e+00
   1.8400000e+02  -2.0682486e+01  -6.6960001e+00   0.0000000e+00
   1.8500000e+02  -2.0657511e+01  -3.2891400e+00   0.0000000e+00
   1.8600000e+02  -2.2437737e+01  -6.6645207e+00   0.0000000e+00
   1.8700000e+02  -1.5394362e+00   2.2340656e+01   0.0000000e+00
   1.8800000e+02   1.8625025e+00   1.6186102e+01   0.0000000e+00
   1.8900000e+02   1.7724624e+00   1.4148626e+01   0.0000000e+00
   1.9000000e+02   1.7111560e+00   1.2141884e+01   0.0000000e+00
   1.9100000e+02   1.6667568e+00   1.0143087e+01   0.0000000e+00
   1.9200000e+02   1.6335088e+00   8.1453581e+00   0.0000000e+00
   1.9300000e+02   1.6067370e+00   6.1465406e+00   0.0000000e+00
   1.9400000e+02  -1.7179247e+00   6.1532097e+00   0.0000000e+00
   1.9500000e+02   1.5816042e+00   4.1492181e+00   0.0000000e+00
   1.9600000e+02  -1.7728189e+00   2.2008066e+00   0.0000000e+00
   1.9700000e+02   2.0107851e+00   1.8271362e+01   0.0000000e+00
   1.9800000e+02  -2.4044716e+01  -6.6150055e+00   0.0000000e+00
   1.9900000e+02  -2.4078709e+01  -3.4467361e+00   0.0000000e+00
   2.0000000e+02   3.9107389e+00   2.0667164e+01   0.0000000e+00
   2.0100000e+02   4.6977139e+00   2.4034432e+01   0.0000000e+00
   2.0200000e+02   2.2343113e+00   2.0295423e+01   0.0000000e+00
   2.0300000e+02  -2.6383459e+01  -6.3264360e+00   0.0000000e+00
   2.0400000e+02   2.1509826e-01   1.6233677e+01   0.0000000e+00
   2.0500000e+02  -5.1600595e+00  -3.2835236e+00   0.0000000e+00
   2.0600000e+02   9.1553372e-01  -6.0954103e+00   0.0000000e+00
   2.0700000e+02  -3.1238735e+00  -6.5372343e+00   0.0000000e+00
   2.0800000e+02  -5.1362262e+00  -4.9517441e+00   0.0000000e+00
   2.0900000e+02  -9.0036240e+00  -4.9751668e+00   0.0000000e+00
   2.1000000e+02  -1.0980956e+01  -4.9857431e+00   0.0000000e+00
   2.1100000e+02  -1.2964610e+01  -4.9989638e+00   0.0000000e+00
   2.1200000e+02  -1.4938394e+01  -5.0108962e+00   0.0000000e+00
   2.1300000e+02  -1.7534154e+00  -3.1099219e+00   0.0000000e+00
   2.1400000e+02  -7.0530248e+00  -4.9698529e+00   0.0000000e+00
   2.1500000e+02  -1.6886776e+01  -5.0137296e+00   0.0000000e+00
   2.1600000e+02  -2.4064645e-01  -1.4489136e+00   0.0000000e+00
   2.1700000e+02  -1.5845208e-01   3.0806810e-01   0.0000000e+00
   2.1800000e+02  -1.1922017e-01   2.2121618e+00   0.0000000e+00
   2.1900000e+02  -8.8438906e-02   4.1747007e+00   0.0000000e+00
   2.2000000e+02  -5.9689697e-02   6.1603417e+00   0.0000000e+00
   2.2100000e+02  -2.9802432e-02   8.1592464e+00   0.0000000e+00
   2.2200000e+02   8.6354418e-03   1.0160524e+01   0.0000000e+00
   2.2300000e+02  -4.0674541e-02   2.2560009e+01   0.0000000e+00
   2.2400000e+02   5.9277590e-02   1.2164535e+01   0.0000000e+00
   2.2500000e+02   1.5481217e-01   2.4334858e+01   0.0000000e+00
   2.2600000e+02   1.2531409e-01   1.4178779e+01   0.0000000e+00
   2.2700000e+02   4.7343433e-01   2.0668184e+01   0.0000000e+00
   2.2800000e+02   3.2619536e-01   1.8352711e+01   0.0000000e+00
   2.2900000e+02   2.4903572e+00   2.3270927e+01   0.0000000e+00
   2.3000000e+02  -2.0616592e+01  -4.9854980e+00   0.0000000e+00
   2.3100000e+02  -2.2343569e+01  -4.9839377e+00   0.0000000e+00
   2.3200000e+02   3.3744474e+00   2.2333120e+01   0.0000000e+00
   2.3300000e+02  -1.7894815e+00   2.9885837e-01   0.0000000e+00
   2.3400000e+02  -1.8120703e+00  -1.4399444e+00   0.0000000e+00
   2.3500000e+02  -3.3870320e+00  -3.2308588e+00   0.0000000e+00
   2.3600000e+02  -1.3737128e+00  -4.6444535e+00   0.0000000e+00
   2.3700000e+02  -3.2572586e+00  -4.8686066e+00   0.0000000e+00
   2.3800000e+02   9.8864418e-01  -8.0696115e+00   0.0000000e+00
   2.3900000e+02   6.2163744e+00   2.4653366e+01   0.0000000e+00
   2.4000000e+02   1.0471230e+01   2.8686575e+01   0.0000000e+00
   2.4100000e+02  -1.1414926e+00   2.8086077e+01   0.0000000e+00
   2.4200000e+02  -2.7983641e+01  -6.0855656e+00   0.0000000e+00
   2.4300000e+02  -2.8374897e+01  -4.7516656e+00   0.0000000e+00
   2.4400000e+02  -2.8527109e+01  -3.5527999e+00   0.0000000e+00
